Protocol Name,Sample ID,Resolve,InChiKey,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
panc1-proliferating,NCGC00242479-01,NCGC00242479-01|NCGC00242479-02|NCGC00242479-03|NCGC00242479-04|NCGC00242479-05,InChIKey=FJHHZXWJVIEFGJ-UHFFFAOYSA-N,activity,,4,0,100.524,COC1=C(N[S+]([O-])(=O)C2=C(N=CC=C2)C3=CC=C(C=C3)C4=NN=CO4)N=CC(=N1)C,,,,,,S1456,Selleck,,,,Zibotentan,Zibotentan;ZD-4054; Zibotentan,4,,,,52.608,0,,,,,,,,,,0,,,123.983,71.375,486.44,,,,,,,,,,CQN1VURUL5MH,SOMYEPUSNJJLPY,,PANC1,taqbpjcLdDUhVocCWC,,Endothelin ETA Receptor Antagonist,,,,,,424.4,124950684,186497-07-4,EDNRA,1909,,,33,,,,104265,,,,,"221,644,155,221,644,000,000,000,000",,,,,1,,155551701,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656685
panc1-proliferating,NCGC00347934-01,NCGC00347934-01|NCGC00347934-02|NCGC00347934-03|NCGC00347934-04|NCGC00347934-05|NCGC00347934-06|NCGC00347934-07|NCGC00347934-08|NCGC00347934-09|NCGC00347934-10|NCGC00347934-11|NCGC00347934-12|NCGC00347934-13|NCGC00347934-14|NCGC00347934-15|NCGC00356772-01|NCGC00356773-01,InChIKey=FNYGWXSATBUBER-UHFFFAOYSA-N,activity,,4,0,112.369,CC1=CC=CC=C1C(N(C(=O)C[N]2C=CN=C2C)C3=CC=CC(=C3)F)C(=O)NC4CCCCC4,,,,,,M60068-2s,XcessBio,,,,AGI-5198,AGI-5198,4,,,,47.332,0,,,,,,,,,,0,,,123.732,76.4,492.893,,,,,,,,,,7R3D1TDTL27B,FNYGWXSATBUBER,,PANC1,UFMwUEmtQNfunKezEe,,Mutant IDH1 Inhibitor,,,,,,462.6,174006167,1355326-35-0,IDH1,,,,33,,,,104265,,,,,"221,647,225,221,647,000,000,000,000",,,,,1,,155554771,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656687
panc1-proliferating,NCGC00246387-02,MLS000777586-01|NCGC00246387-01|NCGC00246387-02|NCGC00246387-03|NCGC00246387-04|NCGC00246387-05|NCGC00246387-06|NCGC00246387-07|NCGC00246387-08|NCGC00246387-09,InChIKey=OMZHXQXQJGCSKN-UHFFFAOYSA-N,activity,,4,0,92.977,CCOC(=O)C1=C(CSC2=CC=CC=C2)[N](C)C3=CC(=C(O)C(=C13)CN(C)C)Br,,,,,,S2120,Selleck,,,,Arbidol,Arbidol HCl,4,,,,52.357,0,,,,,,,,,,0,,,125.018,72.662,475.246,,,,,,,,,,CSD7JA3YK43P,KCFYEAOKVJSACF,,PANC1,bgbLcoGDQEoKAaxikf,,antiinfluenza drug,,,HCL,,,477.4,174006245,131707-23-8,,,,,33,,,,104265,,,,,"221,643,261,221,646,000,000,000,000",,,,,1,,155550807,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656688
panc1-proliferating,NCGC00250397-01,NCGC00250397-01|NCGC00250397-02|NCGC00250397-03|NCGC00250397-04|NCGC00250397-05|NCGC00250397-06|NCGC00250397-07|NCGC00250397-08|NCGC00250397-09|NCGC00250397-10|NCGC00263549-01|NCGC00263549-02|NCGC00263549-03|NCGC00263549-04|NCGC00263549-05|NCGC00263549-06|NCGC00263549-07|NCGC00484998-01,InChIKey=KLGQSVMIPOVQAX-UHFFFAOYSA-N,activity,,4,0,95.311,OC1=NC(=NC2=C1CSCC2)C3=CC=C(C=C3)C(F)(F)F,,,,,,S1180,Selleck,,,,NVP-XAV-939,XAV-939?;NVP-XAV-939,4,,,,53.78,0,,0.276,,,,,,,,0,,,118.287,64.508,463.769,468.609,,,,,,,,,6ULRGFBNRFXS,KLGQSVMIPOVQAX,,PANC1,DVjcobPTVGdTAFQuYO,,TNKS1/TNKS2 Inhibitor,,,,,,312.3,137275898,284028-89-3,TNKS,8658,,,33,1,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,706,221,644,000,000,000,000",,,,,1,,155552444,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656689
panc1-proliferating,NCGC00250377-01,NCGC00250377-01|NCGC00250377-02|NCGC00250377-03|NCGC00250377-04|NCGC00250377-05|NCGC00250377-06|NCGC00250377-07|NCGC00250377-08|NCGC00250377-09|NCGC00250377-10|NCGC00250377-11,InChIKey=JAMULYFATHSZJM-UHFFFAOYSA-N,activity,,4,0,108.158,O=C1\C=C(OC2=C(C=CC=C12)C3=CC=CC4=C3SC5=C4C=CC=C5)\N6CCOCC6,,,,,,Axon 1463,ChemAxon,,,,NU-7441,NU-7441,4,,,,53.335,0,,,,,,,,,,0,,,123.332,69.997,482.844,,,,,,,,,,62GTFPQPPF7X,JAMULYFATHSZJM,,PANC1,rMRVGLluDzRNbiRdsg,,DNA-PK Inhibitor,,,,,,413.5,137275878,503468-95-9,PRKDC,5591,,,33,,,,104265,,,,,"221,644,038,221,646,000,000,000,000",,,,,1,,155551584,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657257
panc1-proliferating,NCGC00142598-05,NCGC00016331-01|NCGC00095716-01|NCGC00142598-01|NCGC00142598-02|NCGC00142598-03|NCGC00142598-04|NCGC00142598-05|NCGC00142598-06|NCGC00142598-07|NCGC00142598-08|NCGC00142598-09|NCGC00142598-10|NCGC00178952-01|NCGC00263500-01|NCGC00264051-01|NCGC00264051-02|NCGC00389432-01|NCGC00389432-02,InChIKey=KZJWDPNRJALLNS-VJSFXXLFSA-N,activity,,4,0,95.33,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C=C/4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,,,,,S2273,Selleck,,,,beta-Sitosterol,Beta-sistosterol;|A-Sitosterol,4,,,,29.068,0,,,,,,,,,,0,,,109.382,80.314,449.037,,,,,,,,,,751A4J22DPSP,KZJWDPNRJALLNS,,PANC1,IXTgzoVWVbpgNMVwMd,,Cholesterol lowering drug,,,,,,414.7,174007275,83-46-5,,,,,33,,,,104265,,,,,"221,644,176,221,644,000,000,000,000",,,,,1,,155551722,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657261
panc1-proliferating,NCGC00242597-01,NCGC00242597-01|NCGC00242597-02|NCGC00242597-03|NCGC00242597-04|NCGC00242597-05|NCGC00242597-06|NCGC00242597-07|NCGC00242597-08|NCGC00242597-09|NCGC00242597-10,InChIKey=QGJUIPDUBHWZPV-SGTAVMJGSA-N,activity,,4,0,110.651,O=C([C@@H](N)C13CC2CC(C1)CC(O)(C2)C3)N5[C@H](C#N)C[C@@H]4C[C@@H]45,,,,,,API0007051,ACC,,,,Saxagliptin,Saxagliptin,4,,,,30.378,0,,,,,,,,,Tox21_112908,0,,,113.465,83.087,479.995,,,,,,,,,,FUTJN139DA3R,QGJUIPDUBHWZPV,7475998;,PANC1,FEvxuSZxfPcXGansjS,,DPP-IV Inhibitor,,,,,ND,315.4,124950715,361442-04-8,DPP4,1803,,,33,,,,104265,,,,,"221,643,333,221,645,000,000,000,000",,,,,1,,155550879,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657262
panc1-proliferating,NCGC00247866-04,NCGC00247866-01|NCGC00247866-02|NCGC00247866-03|NCGC00247866-04|NCGC00247866-05,InChIKey=CMERPDXAHDIZMI-UHFFFAOYSA-N,activity,,4,0,112.108,O=C(NC1=NN=C(S1)C2=CC=NC=C2)NC3=CC(=C(C=C3)C4=C[NH]N=C4)C#N,,,,,,ASR19-038,NCGCChem,,,,NCGC00247866,NCGC00247866-02; NCGC00247866-02,4,,,,37.69,0,,,,,,,,,,0,,,116.295,78.605,483.813,,,,,,,,,,2LTB4AS83QYX,PNYZVACPJDKKEE,,PANC1,ZWTQGaYvTHiedmbDTb,,BLM Inhibitor,,,HCL,,,388.4,174006326,n,BLM,641,,,33,,,,104265,,,,,"221,643,340,221,645,000,000,000,000",,,,,1,,155550886,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657263
panc1-proliferating,NCGC00346655-01,NCGC00346655-01|NCGC00346655-02|NCGC00346655-03|NCGC00346655-04|NCGC00346655-05|NCGC00346655-06|NCGC00346655-07|NCGC00346655-08,InChIKey=LTXREWYXXSTFRX-QGZVFWFLSA-N,activity,,4,0,107.435,CC#CC[N]1C(=NC2=C1C(=O)N(CC3=NC4=CC=CC=C4C(=N3)C)C(=O)N2C)N5CCC[C@@H](N)C5,,,,,,S3031 ,Selleck,,,,Linagliptin,Linagliptin (BI-1356),4,,,,32.652,0,,,,,,,,,,0,,,114.943,82.291,480.376,,,,,,,,,,VMG5TXYCPR3B,LTXREWYXXSTFRX,,PANC1,GrQNsdkFVFKThPKEAH,,DPP-IV Inhibitor,,,,,,472.5,174006340,668270-12-0,DPP4,1803,,,33,,,,104265,,,,,"221,643,412,221,645,000,000,000,000",,,,,1,,155550958,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657267
panc1-proliferating,NCGC00065890-07,AB02911331-01|MLS000084585-01|MLS000759409-01|MLS001055309-01|MLS001424058-01|NCGC00065890-01|NCGC00065890-02|NCGC00065890-03|NCGC00065890-04|NCGC00065890-05|NCGC00065890-06|NCGC00065890-07|NCGC00065890-08|NCGC00065890-09|NCGC00065890-10|NCGC00065890-11|NCGC00065890-12|NCGC00065890-13|NCGC00065890-14|NCGC00065890-15|NCGC00065890-16|NCGC00065890-17|NCGC00065890-18|NCGC00065890-19|NCGC00258324-01,InChIKey=NQDJXKOVJZTUJA-UHFFFAOYSA-N,activity,,4,0,100.207,CC1=CC=NC2=C1NC(=O)C3=CC=CN=C3N2C4CC4,,,,,,S1742,Selleck,,,,Nevirapine,; ; Viramune; Nevirapine hemihydrate; Nelfinavir;Nevirapine (Viramune); Nevirapine;Nevirapine; nevirapine (NVP),4,,,,43.754,0,,,,,,,,,,0,,,120.767,77.013,475.538,,,,,,,,,,VJRKD7WMRDXT,NQDJXKOVJZTUJA,,PANC1,KmvzXyTgfeQePVifEC,,Reverse Transcriptase Inhibitor,,,,,,266.3,174006996,129618-40-2,TERT,7015,,,33,,,,104265,,,,,"221,647,187,221,647,000,000,000,000",,,,,1,,155554733,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657268
panc1-proliferating,NCGC00347063-01,MLS004820019-01|NCGC00347063-01|NCGC00347063-02,InChIKey=DELSIAQBXMLIQV-UHFFFAOYSA-N,activity,,4,0,86.308,OC1=C(O)C=C(C=C1)C2CCN(CC2)C3=CC=NC4=CC=CC=C34,,,,,,KUC110948N-02,KUCMLD,,,,KUC110948N,,4,,,,42.377,0,,,,,,,,,,0,,,116.102,73.725,446.939,,,,,,,,,,C1Z8WFJJPX25,DELSIAQBXMLIQV,,PANC1,aSEZApjDYSgiHsjgMe,,M18 Aspartyl Aminopeptidase Inhibitor,,,,,,320.4,174006743,n,,,,,33,,,,104265,,,,,"221,647,681,221,644,000,000,000,000",,,,,1,,155552419,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657271
panc1-proliferating,NCGC00178054-05,MLS000759516-01|MLS001201751-01|MLS001424066-01|NCGC00095117-01|NCGC00178054-01|NCGC00178054-02|NCGC00178054-03|NCGC00178054-04|NCGC00178054-05|NCGC00178054-06|NCGC00178054-07|NCGC00178054-08|NCGC00178054-09|NCGC00178054-10|NCGC00178054-11|NCGC00178054-12|NCGC00178054-13|NCGC00178054-14|NCGC00178054-15|NCGC00178054-16|NCGC00178054-17|NCGC00178054-18|NCGC00178054-19|NCGC00178054-20|NCGC00260449-01,InChIKey=AGOYDEPGAOXOCK-KCBOHYOISA-N,activity,,4,0,97.676,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,,,,,,S2555,Selleck,,,,Clarithromycin,";CLARITHROMYCIN;Clarithromycin (Biaxin, Klacid); 6-O-Methylerythromycin; 14-OH-clarithromycin; Claritromicina;Clarithromycin; Erythromycin, 6-O-methyl-; Biaxin",4,,,,24.904,0,,,,,,,,,,0,,,100.96,76.056,433.962,,,,,,,,,,X2DJDAUU17HS,AGOYDEPGAOXOCK,,PANC1,PpOWFaoIpHeWhSVOKR,,Macrolide Antibiotic,,,,,,748,174007179,81103-11-9,,,,,33,,,,104265,,,,,"221,643,283,221,646,000,000,000,000",,,,,1,,155550829,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657272
panc1-proliferating,NCGC00242497-02,NCGC00242497-01|NCGC00242497-02|NCGC00242497-03|NCGC00242497-04|NCGC00242497-05|NCGC00242497-06|NCGC00242497-07|NCGC00242497-08|NCGC00242497-09|NCGC00242497-10|NCGC00242497-11|NCGC00242497-12|NCGC00242497-13|NCGC00242497-14,InChIKey=BPQMGSKTAYIVFO-UHFFFAOYSA-N,activity,,4,0,100.309,C[S+]([O-])(=O)C1=CC=C(C(=C1)Cl)C(=O)NC2=CC(=C(Cl)C=C2)C3=NC=CC=C3,,,,,,S1082,Selleck,,,,Vismodegib,GDC-0449/CUR-691/RG-3616;Vismodegib,4,,,,41.87,0,,,,,,,,,,0,,,110.466,68.596,442.135,,,,,,,,,,HTJWTWH1HCD2,ZXTNICMLLDOPFL,,PANC1,SZtwEGKTpUiZhDpwXi,,Hedgehog Antagonist,,,,,,421.3,137275857,879085-55-9,SHH,6469,,,33,,,,104265,,,,,"221,647,726,221,644,000,000,000,000",,,,,1,,155552464,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657275
panc1-proliferating,NCGC00345847-01,NCGC00345847-01|NCGC00345847-02,InChIKey=BJHCYTJNPVGSBZ-QPSGOUHRSA-N,activity,,4,0,103.781,CCNC(=O)NC1=C(Cl)C=C(OC2=C(\C=N\OC)C(=NC=N2)N)C=C1,,,,,,SYN-1133,SynKinase,,,,JNJ-38158471,JNJ-38158471,4,,,,35.184,0,,,,,,,,,,0,,,113.689,78.505,472.349,,,,,,,,,,BQK12FT3PTJA,BJHCYTJNPVGSBZ,,PANC1,zBqTHuCeXuvfMZsTlo,,VEGFR-2 Inhibitor,,,,,,364.8,174006573,951151-97-6,FLT1,2321,,,33,,,,104265,,,,,"221,643,864,221,645,000,000,000,000",,,,,1,,155551410,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657276
panc1-proliferating,NCGC00016610-08,MLS000028526-01|MLS001146910-01|NCGC00016610-01|NCGC00016610-02|NCGC00016610-03|NCGC00016610-04|NCGC00016610-05|NCGC00016610-06|NCGC00016610-07|NCGC00016610-08|NCGC00016610-09|NCGC00016610-10|NCGC00016610-11|NCGC00016610-12|NCGC00016610-13|NCGC00016610-14|NCGC00016610-15|NCGC00255761-01,InChIKey=FUSNMLFNXJSCDI-UHFFFAOYSA-N,activity,,4,0,108.16,CN(C(=S)OC1=CC=C2C=CC=CC2=C1)C3=CC(=CC=C3)C,,,,,,MS-01500583,Microsource,,,,Tolnaftate,; ; Separin;TOLNAFTATE; Tolnafrate;Tolnaftate; Tolnaftate; Tolnaftato; Tinactin,4,,,,41.107,0,,,,,,,,,,0,,,111.345,70.238,458.213,,,,,,,,,,W17T82Y8JL47,FUSNMLFNXJSCDI,,PANC1,HmktRqYaEwoqAFCXVE,,Fungal Squalene Monooxygenase Inhibitor,,,,,,307.4,174007421,2398-96-1,,,,,33,,,,104265,,,,,"221,643,613,221,643,000,000,000,000",,,,,1,,155551031,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657277
panc1-proliferating,NCGC00165721-02,NCGC00165721-01|NCGC00165721-02|NCGC00165721-03|NCGC00165721-04|NCGC00165721-05|NCGC00165721-06|NCGC00165721-07|NCGC00165721-08|NCGC00165721-09|NCGC00165721-10|NCGC00165721-11|NCGC00165721-12|NCGC00165721-13|NCGC00165721-14|NCGC00165721-15|NCGC00165721-16|NCGC00165721-17,InChIKey=HIJMSZGHKQPPJS-UHFFFAOYSA-N,activity,,4,0,101.216,CC1=CC=CC(=N1)C2=N[N](C=C2C3=CC=NC4=C3C=CC=C4)C(=S)NC5=CC=CC=C5,,,,,,2939,Tocris,,,,A-83-01,A 83-01,4,,,,49.606,0,,,,,,,,,,0,,,121.902,72.296,474.676,,,,,,,,,,YCLT88S8B1AS,HIJMSZGHKQPPJS,,PANC1,HZCMBptvhxIGcIpsDh,,TGF-bR1 (ALK5) Inhibitor,,,,,,421.5,124893184,909910-43-6,TGBR1,,,,33,,,,104265,,,,,"221,644,040,221,646,000,000,000,000",,,,,1,,155551586,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657281
panc1-proliferating,NCGC00185053-01,NCGC00185053-01,InChIKey=DEFCRCHSGYRKLO-UHFFFAOYSA-N,activity,,4,0,115.154,O=C(OCC#CCSC1=NN=C(O1)C2=CC=CC3=CC=CC=C23)C4=CC5=C(S4)C=CC=C5,,,,,,GRB10-030-B2,NCGCChem,,,,NCGC00185053,,4,,,,49.134,0,,,,,,,,,,0,,,131.075,81.941,488.623,,,,,,,,,,ZGALMBCRFKQ8,DEFCRCHSGYRKLO,,PANC1,ARYquFMVBVFSvZqUje,,15-Lipoxygenase Inhibitor,,,,,,456.5,85736295,1222876-54-1,ALOX15,246,,,33,,,,104265,,,,,"221,644,129,221,644,000,000,000,000",,,,,1,,155551675,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657282
panc1-proliferating,NCGC00015389-08,AB08007493-01|MLS001066348-01|NCGC00015389-01|NCGC00015389-02|NCGC00015389-03|NCGC00015389-04|NCGC00015389-05|NCGC00015389-06|NCGC00015389-07|NCGC00015389-08|NCGC00015389-09|NCGC00015389-10|NCGC00015389-11|NCGC00015389-12|NCGC00015389-13|NCGC00015389-14|NCGC00015389-15|NCGC00015389-16|NCGC00015389-17|NCGC00257228-01|NCGC00260670-01|NCGC00261122-01,InChIKey=OLBCVFGFOZPWHH-UHFFFAOYSA-N,activity,,4,0,100.135,CC(C)c1cccc(C(C)C)c1O,,,,"HS_1197;AB08007493-01;Propofol (2,6-diisopropylphenol);LS-996;2,6-Diisopropylphenol;Propofol;propofol HP-beta-CD;Diprivan;NCGC00015389-01;2,6-DIISOPROPYLPHENOL;ici 35868;NCGC00015389-02;propofol;Propofol(2,6-Diisopropylphenol);propofolum;NCGC00091538-06;NCGC00091538-03;NCGC00091538-02;PROPOFOL;NCGC00091538-05;NCGC00091538-04;DIPRIVAN;propofol hydroxypropyl-beta-cyclodextrin;2,6-Bis(Isopropyl)-phenol;NCGC_Prestw-931;CIPLUS_159631;Phenol, 2,6-bis(1-methylethyl)-;Dipravan;",,AC-508,BIOMOL,,,,Propofol," ; Dipravan; Propofol;Propofol; propofol HP-beta-CD; 2,6-Bis(Isopropyl)-phenol;2,6-Diisopropylphenol;PROPOFOL",4,,,,41.286,0,,,,,,,,,Tox21_110134,0,,,118.984,77.698,468.147,,,,,,,,,,DUNCLN3HNHXJ,OLBCVFGFOZPWHH,7448997;,PANC1,hKjQhpiwUOhJPRgtGx,,TRPV1 (Vanilloid VR1 Receptor) Agonist,,,,,ND,178.3,104171149,2078-54-8,TRPV1,7442,,,33,,,,104265,,,,,"221,644,362,221,647,000,000,000,000",,,,,1,,155551908,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657283
panc1-proliferating,NCGC00345084-01,NCGC00345084-01|NCGC00345084-02|NCGC00345084-03|NCGC00345084-04|NCGC00345084-05,InChIKey=DRDSZZCLAHXSAE-NRRFMEMISA-N,activity,,4,0,105.613,ClC1=CC=C(CNC(=O)C[C@@H]2C\C=C/CCC(=O)O[C@@H](CNC2=O)C3=CC=CC=C3)C=C1,,,,,,1923-1,Bio Vision,,,,Robotnikinin,Robotnikinin,4,,,,28.242,0,,,,,,,,,,0,,,113.338,85.096,482.081,,,,,,,,,,AV7JWVDV7VPX,DRDSZZCLAHXSAE,,PANC1,dpWnkOBtehXVrRfxiD,,Hedgehog Antagonist,,,,,,454.9,174006730,1132653-79-2,SHH,6469,,,33,,,,104265,,,,,"221,647,733,221,644,000,000,000,000",,,,,1,,155552471,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657284
panc1-proliferating,NCGC00347281-01,NCGC00347281-01|NCGC00347281-02,InChIKey=JCGVWZYEVNBCAJ-UHFFFAOYSA-N,activity,,4,0,119.363,C[N]1N=C(COC2=CC=C(C=C2)N3CCN(CC3)C(C)=O)C(=C1C)C4=C5[N](CC6=CC=CN=C6)C(=C(CCCOC7=CC(=C(Cl)C(=C7)C)C)C5=CC=C4)C(O)=O,,,,,,VU0483486-1,Vanderbilt,,,,VU0483486-1,VU0483486-1,4,,,,45.775,0,,,,,,,,,,0,,,119.363,73.588,458.739,,,,,,,,,,UNWXZGA7FATM,JCGVWZYEVNBCAJ,,PANC1,FsrkoUHSKpXWGenkNe,,Mcl Inhibitor,,,,,,775.3,174007008,n,MCL1,4170,,,33,,,,104265,,,,,"221,644,261,221,645,000,000,000,000",,,,,1,,155551807,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657286
panc1-proliferating,NCGC00159370-05,NCGC00159370-03|NCGC00159370-04|NCGC00159370-05|NCGC00159370-06|NCGC00159370-07|NCGC00159370-08|NCGC00159370-09|NCGC00159370-10,InChIKey=NOPFSRXAKWQILS-UHFFFAOYSA-N,activity,,4,0,106.738,CCCCCCCCCCCCCCCCCCCCCCO,,,,,,MS-01505729,Microsource,,,,Docosanol,; ; Tadenan;DOCOSANOL; Docosanol (Abreva); Abreva; Doconsanol; 1-Docosanol,4,,,,36.745,0,,,,,,,,,,0,,,118.641,81.896,473.588,,,,,,,,,,9DDWJCWDHTQL,NOPFSRXAKWQILS,,PANC1,bjnOuDbpHETeasVJQk,,Anti-Herpes Simplex Virus Drug,,,,,,326.6,174006877,661-19-8,,,,,22,,,,104265,,,,,"221,644,533,221,646,000",,,,,1,,155552079,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657287
panc1-proliferating,NCGC00347909-01,NCGC00347909-01|NCGC00347909-02|NCGC00347909-03|NCGC00347909-04|NCGC00347909-05|NCGC00347909-06|NCGC00347909-07|NCGC00347909-08,InChIKey=GMVNBKZQJFRFAR-UHFFFAOYSA-N,activity,,4,0,100.511,ClC1=C(Cl)C(=CC=C1)[N]2N=NN=C2NCC3=C(OC4=NC=CC=C4)C=CC=C3,,,,,,4232,Tocris,,,,A-839977,A 839977,4,,,,41.719,0,,,,,,,,,,0,,,121.39,79.671,476.635,,,,,,,,,,PC84DVPUJ6CA,GMVNBKZQJFRFAR,,PANC1,MpxOwVUkMUiWGSyPmK,,P2X7 Receptor Antagonist,,,,,,413.3,174006406,870061-27-1,P2RX7,5027,,,33,,,,104265,,,,,"221,644,649,221,645,000,000,000,000",,,,,1,,155552195,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657289
panc1-proliferating,NCGC00015480-13,MLS002172452-01|NCGC00015480-01|NCGC00015480-02|NCGC00015480-03|NCGC00015480-04|NCGC00015480-05|NCGC00015480-06|NCGC00015480-07|NCGC00015480-08|NCGC00015480-09|NCGC00015480-10|NCGC00015480-11|NCGC00015480-12|NCGC00015480-13|NCGC00015480-14|NCGC00015480-15|NCGC00015480-16|NCGC00015480-17|NCGC00015480-18|NCGC00015480-19|NCGC00015480-20|NCGC00261215-01,InChIKey=PLMVQCFCIROUJO-UHFFFAOYSA-N,activity,,4,0,94.849,CC(C)(SC1=CC=C(CCN(CCCCC2CCCCC2)C(=O)NC3CCCCC3)C=C1)C(O)=O,,,,,,NCGC00015480-12pur,NCGCChem,,,,GW-7647,GW7647;GW 7647,4,,,,49.575,0,,,,,,,,,,0,,,126.283,76.707,480.478,,,,,,,,,,LALUWT63KL1L,PKNYXWMTHFMHKD,,PANC1,bDKlQtEvaHVuMEWPaK,,PPARalpha Agonist,,,TFA,,,502.8,144116848,265129-71-3,PPARA,5465,,,33,,,,104265,,,,,"221,644,399,221,647,000,000,000,000",,,,,1,,155551945,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657290
panc1-proliferating,NCGC00021925-04,MLS000028512-01|MLS000861600-01|MLS001148097-01|NCGC00018184-01|NCGC00021925-01|NCGC00021925-02|NCGC00021925-03|NCGC00021925-04|NCGC00021925-05|NCGC00021925-06|NCGC00021925-07|NCGC00021925-08|NCGC00021925-09|NCGC00021925-10|NCGC00021925-11|NCGC00021925-12|NCGC00021925-13|NCGC00094765-01,InChIKey=LRJOMUJRLNCICJ-YCLCSONDSA-N,activity,,4,0,100.722,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC/4=C/C(=O)/C=C\[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,,,,,,S2570,Selleck,,,,Prednisolone acetate,; Pred forte;PREDNISOLONE ACETATE;Prednisolone acetate (Omnipred); Supercortyl;Prednisolone acetate,4,,,,67.524,0,,,,,,,,,,0,,,143.361,75.837,467.108,,,,,,,,,,VMVMVZBKNCTD,LRJOMUJRLNCICJ,,PANC1,hnguJrJSlklsBDcBXh,,Glucocorticoid steroid,,,,,,402.5,174007414,52-21-1,NRC31,,,,33,,,,104265,,,,,"221,643,604,221,643,000,000,000,000",,,,,1,,155551022,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657294
